"","SEQN","HOD010","HOD030","HOD040","HOD050","HOD060","HOQ065","HOQ070","HOQ080","HOD140","HOD150","HOD160","HOD170","HOD180","HOD190","HOD210","HOD220","file_name","cycle","begin_year","end_year"
"6798",16763,4,5,2,4,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6799",16764,1,NA,99,4,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6800",16765,2,NA,2,5,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6801",16766,2,NA,3,5,3,1,1,2,1,2,1,2,NA,2,NA,1,"HOQ_B","2001-2002",2001,2002
"6802",16767,4,3,99,4,2,2,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"6803",16768,3,NA,5,6,5,1,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"6804",16769,4,3,99,4,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6805",16770,2,NA,3,11,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6806",16771,2,NA,3,5,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6807",16772,2,NA,5,5,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6808",16773,2,NA,2,6,1,2,1,2,2,NA,1,2,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"6809",16774,2,NA,99,4,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6810",16775,1,NA,1,4,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6811",16776,2,NA,2,6,4,1,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"6812",16777,1,NA,1,11,4,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6813",16778,2,NA,99,7,3,1,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"6814",16779,1,NA,99,3,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6815",16780,4,5,99,4,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6816",16781,2,NA,2,11,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6817",16782,2,NA,99,5,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6818",16783,4,4,99,5,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6819",16784,4,6,2,3,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6820",16785,2,NA,2,7,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6821",16786,2,NA,1,7,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6822",16787,4,99,99,4,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6823",16788,1,NA,99,5,1,1,9,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6824",16789,2,NA,3,4,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6825",16790,2,NA,99,10,5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6826",16791,1,NA,1,5,4,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6827",16792,2,NA,99,5,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6828",16793,4,4,99,6,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6829",16794,2,NA,99,5,1,2,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"6830",16795,2,NA,2,8,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6831",16796,2,NA,1,5,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6832",16797,2,NA,99,5,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6833",16798,1,NA,1,5,1,1,1,2,2,NA,1,2,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"6834",16799,2,NA,2,5,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6835",16800,2,NA,99,6,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6836",16801,1,NA,3,5,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6837",16802,2,NA,99,7,1,2,2,2,2,NA,1,2,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"6838",16803,2,NA,2,7,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6839",16804,2,NA,1,10,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6840",16805,1,NA,3,6,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6841",16806,2,NA,5,6,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6842",16807,2,NA,3,7,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6843",16808,2,NA,5,10,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6844",16809,1,NA,2,5,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6845",16810,2,NA,99,6,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6846",16811,2,NA,6,6,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6847",16812,2,NA,99,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6848",16813,5,NA,1,5,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6849",16814,2,NA,1,6,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6850",16815,2,NA,4,4,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6851",16816,2,NA,4,5,5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6852",16817,3,NA,99,6,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6853",16818,4,3,2,5,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6854",16819,2,NA,4,7,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6855",16820,2,NA,1,7,3,1,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"6856",16821,4,5,99,4,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6857",16822,3,NA,6,8,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6858",16823,4,6,99,3,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6859",16824,4,5,3,4,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6860",16825,4,3,99,6,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6861",16826,2,NA,4,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6862",16827,2,NA,4,13,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6863",16828,2,NA,4,5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6864",16829,2,NA,2,10,2,1,1,1,1,2,1,2,NA,1,1,2,"HOQ_B","2001-2002",2001,2002
"6865",16830,2,NA,5,3,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6866",16831,2,NA,99,11,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6867",16832,1,NA,99,4,2,1,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"6868",16833,2,NA,5,7,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6869",16834,2,NA,1,7,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6870",16835,4,5,99,5,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6871",16836,2,NA,3,7,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6872",16837,2,NA,1,6,4,1,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"6873",16838,1,NA,99,4,1,2,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"6874",16839,2,NA,3,4,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6875",16840,2,NA,3,5,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6876",16841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6877",16842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6878",16843,2,NA,1,7,3,1,1,1,2,NA,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"6879",16844,4,4,99,5,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6880",16845,1,NA,1,5,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6881",16846,1,NA,1,6,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6882",16847,2,NA,5,6,2,1,1,2,1,2,2,NA,NA,1,2,1,"HOQ_B","2001-2002",2001,2002
"6883",16848,2,NA,4,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6884",16849,3,NA,2,6,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6885",16850,2,NA,2,6,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6886",16851,4,5,1,3,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6887",16852,2,NA,1,5,1,2,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"6888",16853,2,NA,2,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6889",16854,1,NA,99,3,4,1,2,2,2,NA,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"6890",16855,4,4,99,5,1,2,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"6891",16856,3,NA,6,13,5,1,1,1,1,1,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"6892",16857,3,NA,99,4,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6893",16858,1,NA,3,3,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6894",16859,2,NA,6,8,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6895",16860,2,NA,2,7,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6896",16861,2,NA,3,10,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6897",16862,4,3,99,4,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6898",16863,2,NA,6,9,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6899",16864,2,NA,4,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6900",16865,2,NA,3,9,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6901",16866,2,NA,6,5,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6902",16867,2,NA,99,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6903",16868,3,NA,1,5,2,1,1,2,1,2,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"6904",16869,2,NA,1,8,4,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6905",16870,1,NA,1,4,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6906",16871,2,NA,99,6,2,2,1,1,1,2,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"6907",16872,2,NA,2,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6908",16873,2,NA,5,6,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6909",16874,2,NA,5,6,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6910",16875,2,NA,3,7,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6911",16876,4,99,99,6,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6912",16877,1,NA,3,8,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6913",16878,2,NA,6,7,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6914",16879,4,6,2,4,1,2,1,2,1,9,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"6915",16880,2,NA,2,8,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6916",16881,2,NA,6,5,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6917",16882,4,3,99,5,2,2,1,2,1,2,2,NA,NA,2,NA,1,"HOQ_B","2001-2002",2001,2002
"6918",16883,2,NA,2,7,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6919",16884,2,NA,1,8,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6920",16885,1,NA,99,6,3,3,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"6921",16886,2,NA,99,4,4,2,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"6922",16887,2,NA,5,5,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6923",16888,2,NA,3,7,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6924",16889,2,NA,2,6,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6925",16890,1,NA,1,5,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6926",16891,1,NA,1,6,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6927",16892,2,NA,1,5,1,2,1,1,2,NA,2,NA,NA,1,2,2,"HOQ_B","2001-2002",2001,2002
"6928",16893,4,6,1,5,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6929",16894,4,7,2,4,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6930",16895,4,5,99,6,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6931",16896,4,6,99,4,2,2,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"6932",16897,1,NA,3,6,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6933",16898,2,NA,4,6,5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6934",16899,2,NA,4,4,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6935",16900,3,NA,6,8,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6936",16901,2,NA,99,5,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6937",16902,3,NA,2,4,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6938",16903,2,NA,5,8,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6939",16904,3,NA,5,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6940",16905,4,7,99,4,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6941",16906,3,NA,99,6,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6942",16907,4,99,99,6,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6943",16908,2,NA,3,4,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6944",16909,2,NA,3,6,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6945",16910,4,3,99,6,1,2,1,2,1,9,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"6946",16911,2,NA,4,7,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6947",16912,4,4,4,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6948",16913,2,NA,3,7,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6949",16914,2,NA,4,4,99,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6950",16915,2,NA,4,6,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6951",16916,2,NA,2,9,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6952",16917,2,NA,6,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6953",16918,2,NA,1,5,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6954",16919,3,NA,99,6,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6955",16920,2,NA,1,11,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6956",16921,4,5,3,4,1,2,1,2,1,1,2,NA,NA,1,2,2,"HOQ_B","2001-2002",2001,2002
"6957",16922,1,NA,99,999,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6958",16923,4,4,99,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6959",16924,2,NA,5,5,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6960",16925,2,NA,4,8,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6961",16926,2,NA,4,5,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6962",16927,2,NA,2,7,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6963",16928,4,3,99,4,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6964",16929,2,NA,3,4,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6965",16930,2,NA,5,7,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6966",16931,1,NA,1,6,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6967",16932,2,NA,4,9,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6968",16933,3,NA,6,5,2,2,1,2,1,2,1,2,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"6969",16934,3,NA,99,5,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6970",16935,2,NA,6,8,3,1,1,1,2,NA,1,2,NA,1,2,2,"HOQ_B","2001-2002",2001,2002
"6971",16936,3,NA,3,3,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6972",16937,2,NA,2,6,4,1,1,2,1,2,2,NA,NA,1,2,2,"HOQ_B","2001-2002",2001,2002
"6973",16938,2,NA,3,8,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6974",16939,2,NA,3,7,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6975",16940,2,NA,99,5,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6976",16941,2,NA,3,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6977",16942,3,NA,5,7,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6978",16943,2,NA,4,8,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6979",16944,2,NA,3,10,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6980",16945,5,NA,6,3,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6981",16946,3,NA,3,9,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6982",16947,2,NA,3,9,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6983",16948,2,NA,1,8,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6984",16949,2,NA,2,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6985",16950,1,NA,1,6,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6986",16951,3,NA,6,7,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6987",16952,4,5,99,4,1,2,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"6988",16953,2,NA,4,7,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6989",16954,4,1,99,5,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6990",16955,2,NA,5,8,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6991",16956,2,NA,99,7,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6992",16957,2,NA,6,8,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6993",16958,2,NA,4,7,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6994",16959,2,NA,1,10,4,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6995",16960,2,NA,6,6,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6996",16961,2,NA,1,5,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6997",16962,2,NA,3,7,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6998",16963,2,NA,99,6,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"6999",16964,2,NA,99,8,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"7000",16965,2,NA,2,7,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"7001",16966,4,5,99,4,4,2,1,1,1,2,2,NA,NA,2,NA,2,"HOQ_B","2001-2002",2001,2002
"7002",16967,4,1,99,1,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"7003",16968,2,NA,5,5,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
"7004",16969,2,NA,6,7,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_B","2001-2002",2001,2002
