"","SEQN","HOD011","HOD030","HOD040","HOD050","HOD060","HOQ065","HOQ070","HOQ080","HOD140","HOD150","HOD160","HOD170","HOD180","HOD190","HOD210","HOD220","file_name","cycle","begin_year","end_year"
"4094",25098,4,5,3,4,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4095",25099,2,NA,3,8,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4096",25100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4097",25101,2,NA,2,6,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4098",25102,4,7,1,6,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4099",25103,2,NA,1,7,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4100",25104,2,NA,4,6,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4101",25105,2,NA,99,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4102",25106,2,NA,6,7,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4103",25107,2,NA,3,5,4,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4104",25108,1,NA,1,7,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4105",25109,2,NA,4,5,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4106",25110,4,5,99,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4107",25111,2,NA,99,7,4,1,1,2,2,NA,2,NA,NA,2,NA,1,"HOQ_C","2003-2004",2003,2004
"4108",25112,2,NA,3,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4109",25113,3,NA,1,5,3,1,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"4110",25114,4,6,99,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4111",25115,1,NA,99,4,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4112",25116,3,NA,4,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4113",25117,4,4,99,5,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4114",25118,5,NA,99,6,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4115",25119,1,NA,2,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4116",25120,3,NA,99,4,5,2,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"4117",25121,4,5,1,5,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4118",25122,3,NA,4,6,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4119",25123,2,NA,6,8,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4120",25124,4,4,99,4,2,2,1,2,2,NA,1,2,NA,1,2,2,"HOQ_C","2003-2004",2003,2004
"4121",25125,2,NA,2,8,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4122",25126,3,NA,4,5,1,2,1,2,1,2,1,1,2,1,1,2,"HOQ_C","2003-2004",2003,2004
"4123",25127,4,4,3,5,2,2,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"4124",25128,4,1,99,4,1,2,9,2,9,NA,2,NA,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"4125",25129,2,NA,2,7,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4126",25130,1,NA,1,8,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4127",25131,2,NA,2,7,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4128",25132,4,99,99,4,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4129",25133,3,NA,2,7,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4130",25134,2,NA,2,6,3,2,1,1,2,NA,1,2,NA,1,2,2,"HOQ_C","2003-2004",2003,2004
"4131",25135,4,5,99,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4132",25136,4,3,5,4,3,2,1,1,1,2,1,1,1,2,NA,2,"HOQ_C","2003-2004",2003,2004
"4133",25137,2,NA,1,7,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4134",25138,2,NA,3,9,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4135",25139,3,NA,5,7,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4136",25140,2,NA,1,5,3,1,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"4137",25141,2,NA,1,7,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4138",25142,3,NA,6,7,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4139",25143,4,3,99,4,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4140",25144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4141",25145,4,1,6,5,3,1,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"4142",25146,2,NA,99,4,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4143",25147,1,NA,1,5,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4144",25148,2,NA,6,7,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4145",25149,2,NA,2,8,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4146",25150,3,NA,99,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4147",25151,2,NA,4,6,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4148",25152,4,3,99,4,1,2,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"4149",25153,2,NA,6,9,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4150",25154,2,NA,3,5,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4151",25155,2,NA,3,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4152",25156,2,NA,6,9,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4153",25157,4,7,99,3,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4154",25158,3,NA,1,6,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4155",25159,2,NA,99,5,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4156",25160,2,NA,99,5,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4157",25161,1,NA,3,5,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4158",25162,2,NA,3,7,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4159",25163,2,NA,6,9,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4160",25164,2,NA,5,9,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4161",25165,1,NA,2,4,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4162",25166,2,NA,5,8,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4163",25167,2,NA,6,9,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4164",25168,2,NA,3,7,4,1,1,1,1,2,2,NA,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"4165",25169,3,NA,3,7,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4166",25170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4167",25171,3,NA,77,5,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4168",25172,2,NA,2,6,3,1,1,1,2,NA,2,NA,NA,1,2,2,"HOQ_C","2003-2004",2003,2004
"4169",25173,2,NA,2,7,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4170",25174,4,3,99,5,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4171",25175,4,6,99,4,3,2,9,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4172",25176,2,NA,1,7,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4173",25177,2,NA,4,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4174",25178,3,NA,99,5,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4175",25179,4,6,99,4,1,2,1,2,1,2,2,NA,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"4176",25180,2,NA,3,4,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4177",25181,2,NA,5,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4178",25182,3,NA,3,7,4,1,1,2,2,NA,1,2,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"4179",25183,2,NA,4,7,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4180",25184,2,NA,2,6,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4181",25185,2,NA,4,9,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4182",25186,2,NA,1,10,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4183",25187,2,NA,99,5,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4184",25188,2,NA,6,11,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4185",25189,4,3,99,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4186",25190,4,4,99,4,5,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4187",25191,4,1,99,6,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4188",25192,2,NA,2,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4189",25193,4,1,6,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4190",25194,2,NA,6,9,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4191",25195,2,NA,4,5,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4192",25196,4,6,99,2,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4193",25197,3,NA,1,4,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4194",25198,2,NA,3,8,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4195",25199,3,NA,2,7,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4196",25200,2,NA,3,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4197",25201,4,7,2,6,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4198",25202,2,NA,4,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4199",25203,4,1,6,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4200",25204,2,NA,1,9,2,1,1,2,1,2,2,NA,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"4201",25205,4,7,99,7,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4202",25206,2,NA,4,10,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4203",25207,2,NA,3,5,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4204",25208,2,NA,1,8,4,1,2,1,1,2,2,NA,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"4205",25209,3,NA,6,5,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4206",25210,2,NA,4,5,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4207",25211,2,NA,99,6,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4208",25212,2,NA,3,9,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4209",25213,2,NA,99,5,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4210",25214,2,NA,4,10,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4211",25215,2,NA,3,6,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4212",25216,4,1,99,3,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4213",25217,2,NA,4,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4214",25218,2,NA,3,4,2,2,1,2,1,2,2,NA,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"4215",25219,1,NA,1,3,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4216",25220,3,NA,99,5,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4217",25221,1,NA,1,4,3,1,2,9,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4218",25222,2,NA,3,7,5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4219",25223,2,NA,3,5,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4220",25224,2,NA,1,9,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4221",25225,2,NA,99,5,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4222",25226,3,NA,6,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4223",25227,4,5,99,3,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4224",25228,2,NA,99,5,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4225",25229,4,4,99,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4226",25230,2,NA,2,6,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4227",25231,2,NA,1,6,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4228",25232,2,NA,3,10,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4229",25233,2,NA,4,5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4230",25234,2,NA,6,9,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4231",25235,3,NA,99,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4232",25236,3,NA,6,6,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4233",25237,2,NA,4,7,3,1,1,1,1,2,1,2,NA,2,NA,1,"HOQ_C","2003-2004",2003,2004
"4234",25238,2,NA,1,13,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4235",25239,1,NA,1,5,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4236",25240,2,NA,99,8,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4237",25241,4,1,6,3,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4238",25242,2,NA,2,8,3,1,1,2,1,2,2,NA,NA,2,NA,1,"HOQ_C","2003-2004",2003,2004
"4239",25243,2,NA,99,8,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4240",25244,2,NA,99,4,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4241",25245,2,NA,4,6,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4242",25246,2,NA,1,8,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4243",25247,2,NA,6,4,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4244",25248,3,NA,6,5,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4245",25249,1,NA,3,4,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4246",25250,2,NA,6,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4247",25251,2,NA,3,6,4,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4248",25252,2,NA,1,6,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4249",25253,4,4,99,3,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4250",25254,2,NA,3,8,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4251",25255,2,NA,3,10,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4252",25256,2,NA,2,7,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4253",25257,4,1,99,4,1,2,1,2,2,NA,1,2,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"4254",25258,2,NA,3,8,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4255",25259,4,5,3,5,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4256",25260,2,NA,1,9,3,1,1,1,1,2,1,1,2,2,NA,2,"HOQ_C","2003-2004",2003,2004
"4257",25261,2,NA,99,7,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4258",25262,4,4,1,6,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4259",25263,4,1,99,4,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4260",25264,2,NA,4,7,5,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4261",25265,4,7,3,3,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4262",25266,4,6,1,5,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4263",25267,1,NA,2,4,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4264",25268,4,5,4,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4265",25269,2,NA,6,7,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4266",25270,2,NA,6,4,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4267",25271,2,NA,5,9,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4268",25272,4,5,99,3,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4269",25273,2,NA,3,5,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4270",25274,2,NA,3,7,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4271",25275,2,NA,3,7,4,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4272",25276,2,NA,3,7,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4273",25277,4,1,6,5,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4274",25278,4,5,99,3,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4275",25279,6,NA,1,6,2,2,9,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4276",25280,2,NA,4,5,5,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4277",25281,2,NA,99,5,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4278",25282,2,NA,99,5,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4279",25283,2,NA,99,5,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4280",25284,2,NA,3,6,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4281",25285,2,NA,1,8,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4282",25286,2,NA,99,7,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4283",25287,4,4,2,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4284",25288,2,NA,6,4,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4285",25289,3,NA,2,6,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4286",25290,2,NA,4,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4287",25291,2,NA,5,5,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4288",25292,3,NA,4,5,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4289",25293,2,NA,2,5,2,1,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"4290",25294,3,NA,6,6,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4291",25295,2,NA,3,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4292",25296,2,NA,99,5,2,2,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"4293",25297,4,99,99,3,1,2,1,2,2,NA,2,NA,NA,2,NA,2,"HOQ_C","2003-2004",2003,2004
"4294",25298,3,NA,6,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4295",25299,4,7,3,1,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4296",25300,3,NA,3,5,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4297",25301,4,3,99,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4298",25302,4,4,6,3,4,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
"4299",25303,3,NA,6,6,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"HOQ_C","2003-2004",2003,2004
